answer_id,participant_id,music_id,answer,original_answer,timestamp,favorite,translated_to_english,performer,piece_name,performance_name
1303,136,26,"sounds_like_fireworks, really_agitato",sounds like fireworks. really agitato,2018-05-23 22:01:34,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1393,146,26,abrupt,abrupt,2018-07-06 12:26:49,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1438,148,26,playful,playful,2018-07-16 11:04:57,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1528,155,26,"soft_start, accelerating_fast, wild, fast_notes, sparkling_sound, forte, wild, last_note_piano","soft start, accelerating fast, wild fast notes up ending in a sparkling sound, last last but one note forte, wild, last note piano",2018-08-23 19:14:10,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1532,155,26,"running, expressive","running, expressive",2018-08-26 10:09:57,1.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1578,157,26,"masterly_touch, very_liszt-like, wonderful_pedal, visionary","Masterly touch, very Liszt-like, wonderful pedal, visionary",2018-08-29 14:20:34,1.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1633,160,26,"intense, interesting","intense, interesting",2018-09-17 15:21:24,1.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1650,161,26,lots_of_tension,lots of tension,2018-10-06 20:36:22,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1761,177,26,"modern, jazzy ","modern, jazzy, ",2019-06-26 08:25:41,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1836,181,26,noising,noising,2019-10-14 07:19:52,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
1940,188,26,clumsy,clumsy,2020-03-01 14:54:57,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
2032,192,26,"fast, technical, a_bit_shallow, less_dramatic","fast and technical, a bit shallow and less dramatic",2020-03-31 18:02:14,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
2075,194,26,"rushed, pedaled","rushed, pedalled",2020-03-31 18:47:42,0.0,,Katsaris,liszt,26_6_3_1_Liszt_Katsaris_Cut1_00.51-01.19
108,7,27,playful,playful,2018-02-16 14:26:05,,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
138,10,27,oscillating,oscillating,2018-02-19 07:45:40,,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
172,16,27,dancing,dancing,2018-03-04 13:46:56,,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
380,46,27,playful,шутливая,2018-03-25 12:51:06,0.0,playful,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
431,47,27,"fast, light, slow","Fast, light, slow",2018-03-26 15:40:05,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
445,49,27,"chopped, unround, not_moving, unfeeling","abgehackt, unrund, nicht ergreifend, gefühlsarm",2018-03-29 19:14:49,0.0,"chopped, unround, not_moving, unfeeling",Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
528,50,27,hilarious,hilarious,2018-04-01 12:07:13,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
659,66,27,"dry, broken","dry, broken",2018-04-05 06:28:59,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
676,71,27,playful,playful,2018-04-05 10:04:03,1.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
730,72,27,articulative,articulative,2018-04-05 13:06:20,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
784,73,27,inappropriately_scherzo_like,inappropriately scherzo like,2018-04-05 15:14:00,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
901,86,27,"oscillating, weird","oscillating, weird",2018-04-10 11:16:54,1.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
933,89,27,calmer,calmer,2018-04-13 19:10:51,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1014,100,27,secco,Secco,2018-04-19 09:43:54,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1051,101,27,enlivening,enliving,2018-04-19 11:54:57,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1068,102,27,beautiful,schön,2018-04-19 14:46:10,0.0,beautiful,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1092,106,27,"dry, not_liszt-like, as_if_the_pianist_is_still_practicing","dry, not Liszt-like, as if the pianist is still practicing",2018-04-20 07:34:57,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1259,131,27,"tense, rising_expectation, cut_in_pieces","Tense, rising expectation, cut in pieces",2018-05-02 22:12:42,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1300,135,27,"clear_to_hear_the_sound_of_every_note, playing_with_the_sound ","clear to hear the sound of every note, playing with the sound, ",2018-05-14 05:32:49,1.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1394,146,27,"staccato, dynamic, interesting","staccato, dynamic, interesting",2018-07-06 12:26:49,1.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1439,148,27,exciting,exciting,2018-07-16 11:04:57,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1529,155,27,"sparkling_notes, sparkling, clearer, not_mush_pause_between_last_notes",sparkling notes up sparkling clearer than 1 not mush pause between last notes,2018-08-23 19:14:10,1.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1533,155,27,"light, sparkling, clear","light, sparkling, clear",2018-08-26 10:09:57,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1634,160,27,enigmatic,enigmatic,2018-09-17 15:21:24,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1651,161,27,happy,happy,2018-10-06 20:36:22,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1762,177,27,"playful, storytelling, charming","playful, storytelling, charming",2019-06-26 08:25:41,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1837,181,27,bounced,bounced,2019-10-14 07:19:52,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
1941,188,27,correct,correctly,2020-03-01 14:54:57,0.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
2033,192,27,"increasing_in_intensity, tense, not_so_fast, clearly_articulated, the_performer_is_in_control","increasing in intensity, tense, not so fast, clearly articulated, the performer is in control",2020-03-31 18:02:14,1.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
2076,194,27,"colorful, playful, shiny","colorful, playful, shiny",2020-03-31 18:47:42,1.0,,Gardon,liszt,27_6_4_1_Liszt_Gardon_Cut1_00.51-01.26
109,7,43,"pensive, thoughtful","pensive, thoughtful",2018-02-16 14:32:04,,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
187,16,43,sensual ,sensually,2018-03-04 13:54:55,,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
387,46,43,lecturing,объясняющая,2018-03-25 13:01:19,0.0,lecturing,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
400,47,43,"delicate, soft, passionate, dreamy, dark, tender, dynamic ","Delicate, soft, passionate, dreamy, dark, tender, dynamic ",2018-03-26 15:06:58,1.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
460,49,43,"full, sparkling, flowing, breathing, emotional","voll, perlend, fließend, atmend, gefühlvoll",2018-03-29 19:47:13,1.0,"full, sparkling, flowing, breathing, emotional",Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
677,68,43,"old_recording, good_pianist, nice_phrasing, nice_voicing","Old recording? Good pianist. Nice phrasing and voicing. I like this as much as 1, but they are quite different. Pity we can't rank them 1-5.",2018-04-05 10:07:02,1.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
706,72,43,"blurred, inarticulate","blurred, inarticulate",2018-04-05 12:40:47,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
796,73,43,builds_too_quickly,builds too quickly,2018-04-05 15:18:06,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
807,74,43,"fast, dynamic, delicate","fast, dynamic (volume and rhythm), delicate",2018-04-05 17:12:47,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
838,78,43,"dynamic, emotional",Dynamic and emotional ,2018-04-08 07:52:32,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
893,86,43,"emphatic, romantic","emphatic, romantic",2018-04-10 11:09:01,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
954,89,43,passionate,passionate,2018-04-13 19:38:07,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
979,97,43,"too_loud, little_emotion","Zu laut, wenig Gefühl ",2018-04-18 21:59:22,0.0,"too_loud, little_emotion",Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1056,101,43,lovely,lovley,2018-04-19 11:56:26,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1069,102,43,direct,direkt,2018-04-19 14:50:50,0.0,direct,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1097,106,43,"poetic, nice_schumann_sound",poetic; nice Schumann sound,2018-04-20 08:24:33,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1188,124,43,full,füllig,2018-04-25 09:47:53,0.0,full,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1215,126,43,"full, expressive, wow","Full, expressive, wow",2018-04-25 20:09:06,1.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1236,130,43,"passionate, expressive","passionate, expressive",2018-05-02 18:30:55,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1251,131,43,"partially_sweet, soft, sudden_changes_in_dynamics",Partially sweet and soft becouse of sudden changes in dynamics,2018-05-02 22:08:07,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1358,138,43,perfect,perfect,2018-05-24 15:48:11,1.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1426,146,43,"dynamic, interesting","dynamic, interesting",2018-07-06 14:10:03,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1509,155,43,"strongly_accelerating_towards_highest_note, tiny_delay_before_reaching_highest_note","strongly accerlerating towards highest note, tiny delay before reaching highest note",2018-08-23 18:03:42,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1571,157,43,"romantic, exuberant, emotional_approach, very_powerful_sound",romantic exhuberant emotional approach and very powerful sound,2018-08-29 14:14:26,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1588,159,43,reverberant,hallig,2018-09-09 13:35:44,0.0,reverberant,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1626,160,43,intoxicating,intoxicating,2018-09-17 15:18:46,1.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1683,161,43,expressive,expressive,2018-10-06 23:05:52,1.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1755,168,43,"loud, harsh","loud, harsh",2019-02-04 15:20:47,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1867,181,43,also_bad_tune,also bad tune,2019-10-14 08:54:24,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
1933,188,43,correctly,correctly,2020-03-01 14:52:06,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
2047,192,43,"fast, melodious, organized, pragmatic","fast, melodious, organized and pragmatic",2020-03-31 18:17:44,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
2052,194,43,"reverberating, clean","reverberating, clean",2020-03-31 18:18:40,0.0,,Argerich,schumann_kreisleriana_excerpt2,43_9_1_2_Schumann_Kreisleriana_Argerich_Cut2_00.32-01.25
112,7,44,skipping,skipping,2018-02-16 14:32:04,,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
184,16,44,soft,softly,2018-03-04 13:54:55,,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
388,46,44,vigorous,бодрая,2018-03-25 13:01:19,0.0,vigorous,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
401,47,44,"longing, happy, soft, ","Longing, happy, soft, ",2018-03-26 15:06:58,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
461,49,44,"swinging, clear, emotional, soft","schwingend, klar, gefühlvoll, weich",2018-03-29 19:47:13,0.0,"swinging, clear, emotional, soft",Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
678,68,44,"nice_cantabile, nice_pedaling, a_bit_much_pedaling, great_phrasing,","Nice cantabile, nice pedalling (a bit much though). Great phrasing.",2018-04-05 10:07:02,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
707,72,44,"expressive, vibrant, emotional","expressive, vibrant, emotional",2018-04-05 12:40:47,1.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
797,73,44,"lyrical, vocalized",lyrical and vocalized,2018-04-05 15:18:06,1.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
808,74,44,"light, airy, dynamic","light, airy, dynamic (volume)",2018-04-05 17:12:47,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
839,78,44,"very_dynamic, emotional",Very dynamic and emotional ,2018-04-08 07:52:32,1.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
894,86,44,"bland, obvious","bland, obvious",2018-04-10 11:09:01,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
955,89,44,strong,strong,2018-04-13 19:38:07,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
980,97,44,free_interpretation,Freie Interpretation ,2018-04-18 21:59:22,0.0,free_interpretation,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1057,101,44,nice,nice,2018-04-19 11:56:27,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1070,102,44,"distant, distinct",fern aber deutlich,2018-04-19 14:50:50,0.0,distant_but_distinct,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1098,106,44,"a_bit_too_fast, singing_does_not_convince","a bit too fast, singing does not convince",2018-04-20 08:24:33,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1189,124,44,full,"voll, füllig, ",2018-04-25 09:47:53,0.0,"full, full",Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1216,126,44,opening,Opening,2018-04-25 20:09:06,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1237,130,44,strong-minded ,"strong-minded, ",2018-05-02 18:30:55,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1252,131,44,"brighter, more_in_romantic_styles, detailed","Brighter, more in romantic style, detailed",2018-05-02 22:08:07,1.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1359,138,44,boring,boring,2018-05-24 15:48:11,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1427,146,44,dynamic,dynamic,2018-07-06 14:10:03,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1510,155,44,"pushing_forward, almost_no_delay_at_highest_notes_or_at_the_ends_of_phrases","pushing forward, almost no delay at highest notes, or at the ends of phrases",2018-08-23 18:03:42,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1572,157,44,"beautiful, neoclassical_sound, emotionally_cold","beautiful neoclassical sound, but emotionally cold",2018-08-29 14:14:26,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1589,159,44,tinny,tinny,2018-09-09 13:35:44,0.0,tinny,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1627,160,44,"fluid, enjoyable","fluid, enjoyable",2018-09-17 15:18:46,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1684,161,44,fluent,fluent,2018-10-06 23:05:52,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1756,168,44,normal,normal,2019-02-04 15:20:47,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1868,181,44,flat,flat,2019-10-14 08:54:24,1.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
1934,188,44,mechanical,mechanical,2020-03-01 14:52:06,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
2048,192,44,"optimistic, with_flow, in_an_autumn_mood ","optimistic, with flow, in an autumn mood, ",2020-03-31 18:17:44,0.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
2053,194,44,"expressive, clean","expressive, clean",2020-03-31 18:18:40,1.0,,Brendel,schumann_kreisleriana_excerpt2,44_9_2_2_Schumann_Kreisleriana_Brendel_Cut2_00.33-01.22
111,7,45,stumbling,stumbling,2018-02-16 14:32:04,,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
186,16,45,gentle ,gently,2018-03-04 13:54:55,,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
389,46,45,boring,нудная,2018-03-25 13:01:19,0.0,boring,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
402,47,45,"soft, light, passionate","Soft, light, passionate",2018-03-26 15:06:58,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
462,49,45,"hard, unround","hart, unrund",2018-03-29 19:47:13,0.0,"hard, unround",Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
679,68,45,"strange_accents, exaggerated_phrasing, not_very_coherent, sounds_like_an_encore,","Strange accents, exaggerated phrasing. Not very coherent. Sounds like an encore.",2018-04-05 10:07:02,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
708,72,45,"irregular, rubato, not_fluent","irregular, rubato, not fluent",2018-04-05 12:40:47,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
798,73,45,uncalled_for_accentuations,uncalled for accentuations,2018-04-05 15:18:06,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
809,74,45,"happy, dynamic","happy, dynamic",2018-04-05 17:12:47,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
840,78,45,"emotional_drive, expressive",Emotionally drive and expressive ,2018-04-08 07:52:32,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
895,86,45,"volatile, ambiguous","volatile, ambiguous",2018-04-10 11:09:01,1.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
956,89,45,with_contrast,with contrast,2018-04-13 19:38:07,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
981,97,45,too_much_pedal,Zu viel Pedal ,2018-04-18 21:59:22,0.0,too_much_pedal,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
1058,101,45,same_as_above,same as above,2018-04-19 11:56:27,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
1071,102,45,present,präsent,2018-04-19 14:50:50,0.0,present,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
1099,106,45,"erratic, dynamically_exaggerated, interesting","erratic and dynamically exagerated, but interesting",2018-04-20 08:24:33,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
1190,124,45,"intensively_shaping, transparent","intensiv gestaltend, durchsichtig",2018-04-25 09:47:53,0.0,"intensively_shaping, transparent",Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
1217,126,45,"like_a_dream, individual","Like a dream, individual",2018-04-25 20:09:06,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
1238,130,45,placid,placid,2018-05-02 18:30:55,0.0,,Horowitz,schumann_kreisleriana_excerpt2,45_9_3_2_Schumann_Kreisleriana_Horowitz_Cut2_00.38-01.34
